,time,formatted_time,tesBed.TOut.y,tesBed.weaBus.TWetBul,tesBed.weaBus.relHum,tesBed.weaBus.HGloHor,tesBed.uMod,tesBed.uModActual.y,tesBed.occSch.occupied,tesBed.modCon.y,tesBed.iceTan.SOC,tesBed.chi.TSet,tesBed.iceTan.TOutSet,tesBed.TCHWSup.T,tesBed.TCHWRetCoi.T,tesBed.priPum.m_flow,tesBed.secPum.m_flow,tesBed.senRelPre.p_rel,tesBed.conAHU.TSupSet,tesBed.conAHU.TSup,tesBed.senSupFlo.V_flow,tesBed.conVAVCor.damVal.VDisSet_flow,tesBed.VSupCor_flow.V_flow,tesBed.conVAVSou.damVal.VDisSet_flow,tesBed.VSupSou_flow.V_flow,tesBed.conVAVEas.damVal.VDisSet_flow,tesBed.VSupEas_flow.V_flow,tesBed.conVAVNor.damVal.VDisSet_flow,tesBed.VSupNor_flow.V_flow,tesBed.conVAVWes.damVal.VDisSet_flow,tesBed.VSupWes_flow.V_flow,tesBed.conAHU.TZonCooSet,tesBed.conAHU.TZonHeaSet,tesBed.conVAVCor.TZon,tesBed.conVAVSou.TZon,tesBed.conVAVEas.TZon,tesBed.conVAVNor.TZon,tesBed.conVAVWes.TZon,tesBed.ave.y,tesBed.chi.P,tesBed.priPum.P,tesBed.secPum.P,tesBed.fanSup.P
35,18442800.0,08-02 11:00,302.0385,294.0474,0.48972684,926.2177,2.0,2.0,1.0,4.0,0.77018064,278.85,278.85,279.15598,284.0264,3.9682539,3.9447632,105939.73,285.15,285.15027,2.913903,1.277369,1.2885618,0.5073937,0.50745726,0.49848834,0.49222896,0.34785503,0.34892142,0.2782125,0.2787894,297.15,293.15,297.22665,297.86243,297.79492,297.4609,297.50876,297.57074,12825.132,1506.9183,833.05707,1362.2997
36,18446400.0,08-02 12:00,302.5488,294.64917,0.49966666,897.2996,0.0,0.0,1.0,1.0,0.77018064,283.15,283.15,278.856,283.86066,0.0,9.248869e-15,0.0,294.15,285.88843,0.0008157149,0.0,0.00045893306,0.0,9.674848e-05,0.0,9.18747e-05,0.0,9.674848e-05,0.0,7.14581e-05,303.15,285.15,299.98917,300.99902,300.94644,300.2072,300.48663,300.5257,0.0,0.0,0.0,-4.8670184e-08
37,18450000.0,08-02 13:00,302.55,294.83386,0.5096667,811.61597,2.0,2.0,1.0,4.0,0.77018064,280.35,280.35,280.65598,286.07214,3.9682539,3.9670818,105937.39,285.15,287.5434,3.6182206,1.6962588,1.7040339,0.66308707,0.55646217,0.5293554,0.5272197,0.45103768,0.45106375,0.3834176,0.38239345,297.15,293.15,297.552,298.5284,298.09317,297.85516,298.09787,298.02533,14393.007,1506.918,837.75226,2404.4387
38,18453600.0,08-02 14:00,302.55,294.82877,0.5093878,676.4022,1.0,1.0,1.0,3.0,0.7181358,278.15,278.15,278.15,284.03314,3.9682539,3.9682508,105999.83,285.15,285.42612,3.4076164,1.5362538,1.545375,0.6263518,0.5500623,0.48452288,0.48394144,0.42428258,0.42468625,0.41120917,0.40626872,297.15,293.15,297.27676,298.14258,297.67456,297.57257,297.9559,297.7245,0.0,3865.6636,838.493,2059.812
39,18457200.0,08-02 15:00,302.55,295.1914,0.52933335,502.84033,0.0,0.0,1.0,1.0,0.715858,283.15,283.15,278.15,284.04947,0.0,-1.0885682e-14,0.0,294.15,286.62823,0.0008014629,0.0,0.00045091208,0.0,9.505757e-05,0.0,9.0268964e-05,0.0,9.505756e-05,0.0,7.020919e-05,303.15,285.15,300.53006,301.4848,301.3004,300.77594,301.66092,301.15042,0.0,0.0,-0.0,-4.6984134e-08
40,18460800.0,08-02 16:00,302.0842,295.15543,0.54933333,312.37534,-1.0,-1.0,1.0,5.0,0.7499521,268.15,273.15,271.2504,271.35056,3.9682539,0.14142399,928.95276,294.15,285.99985,0.0008018228,0.0,0.00045110376,0.0,9.509797e-05,0.0,9.030733e-05,0.0,9.509797e-05,0.0,7.023903e-05,303.15,285.15,300.84183,301.72498,301.57388,301.06363,302.13837,301.46854,6064.3667,2257.8105,-0.00029310273,-4.7023317e-08
41,18464400.0,08-02 17:00,300.3949,295.02042,0.62813145,125.30034,0.0,0.0,1.0,1.0,0.7511517,283.15,283.15,271.2504,271.35037,0.0,1.0784156e-14,0.0,294.15,284.37708,0.0008012152,0.0,0.00045075582,0.0,9.502461e-05,0.0,9.023767e-05,0.0,9.502461e-05,0.0,7.0184855e-05,303.15,285.15,300.70578,301.43976,301.36572,300.92126,302.0368,301.29385,0.0,0.0,0.0,-4.695027e-08
42,18468000.0,08-02 18:00,299.2958,294.36298,0.6480598,13.8050375,-1.0,-1.0,1.0,5.0,0.7859396,268.15,273.15,271.2504,271.34537,3.9682539,0.14142399,928.95276,294.15,282.44333,0.00080067734,0.0,0.00045044985,0.0,9.496011e-05,0.0,9.017642e-05,0.0,9.496011e-05,0.0,7.013721e-05,303.15,285.15,300.331,300.97195,300.93515,300.50565,301.5591,300.86057,6064.0684,2257.8105,-0.00029310273,-4.6886182e-08
43,18471600.0,08-02 19:00,297.6004,294.1502,0.7376967,0.0,0.0,0.0,0.0,1.0,0.7871391,283.15,283.15,271.2504,271.34528,0.0,-1.932829e-15,0.0,294.15,280.53036,0.0008030123,0.0,0.00045176162,0.0,9.5236646e-05,0.0,9.0439025e-05,0.0,9.5236646e-05,0.0,7.034146e-05,303.15,285.15,300.18347,300.7562,300.74493,300.28336,301.28073,300.64975,0.0,0.0,-0.0,-4.7159396e-08
44,18475200.0,08-02 20:00,296.46756,293.80322,0.7892412,0.0,-1.0,-1.0,0.0,5.0,0.821927,268.15,273.15,271.2504,271.3426,3.9682539,0.14142399,928.95276,294.15,278.80582,0.00080666784,0.0,0.00045381722,0.0,9.566999e-05,0.0,9.085054e-05,0.0,9.566999e-05,0.0,7.0661525e-05,303.15,285.15,300.12354,300.62946,300.64438,300.16806,301.124,300.5379,6063.9087,2257.8105,-0.00029310273,-4.7589353e-08
